id,pressure_numeric,size_numeric,touchmajor_numeric,touchminor_numeric,duration_numeric,flytime_numeric,shake_numeric,orientation_numeric,type_numeric,class
3945,0.100654,0.013072,2.220616,2.220616,84,468,14.455588,1,2,Others
3946,0.095425,0.045752,7.772156,7.772156,58,416,103.279274,1,2,Others
3947,0.088889,0.048366,8.216279,8.216279,78,1038,15.12126,1,2,Others
3948,0.072549,0.015686,2.664739,2.664739,75,290,72.59834,1,2,Others
3949,0.096078,0.062745,10.658957,10.658957,67,0,112.668304,1,1,Others
3950,0.103922,0.062745,10.658957,10.658957,58,1008,37.92791,1,1,Others
3951,0.104902,0.016667,2.831285,2.831285,68,1551,83.4415,1,1,Others
3952,0.090196,0.015686,2.664739,2.664739,84,552,32.23882,1,1,Others
3953,0.078431,0.013725,2.331647,2.331647,98,856,73.392365,1,1,Others
3954,0.085621,0.028105,4.774324,4.774324,117,299,33.800556,1,1,Others
3955,0.081373,0.065686,11.158595,11.158595,104,787,90.22776,1,1,Others
3956,0.095098,0.012745,2.165101,2.165101,102,350,70.16663,1,1,Others
3957,0.105882,0.013725,2.331647,2.331647,52,691,27.13426,1,1,Others
3958,0.094118,0.013072,2.220616,2.220616,59,596,27.62556,1,1,Others
3959,0.088889,0.052288,8.882464,8.882464,90,0,108.912735,1,1,Others
3960,0.093137,0.046078,7.827672,7.827672,110,265,39.573624,1,1,Others
3961,0.102941,0.016667,2.831285,2.831285,82,1137,53.099075,1,1,Others
3962,0.087582,0.052288,8.882464,8.882464,103,1079,75.11233,1,1,Others
3963,0.090196,0.015686,2.664739,2.664739,94,1044,1.569967,1,1,Others
3964,0.087582,0.014379,2.442677,2.442677,100,272,72.42972,1,1,Others
3965,0.088235,0.015686,2.664739,2.664739,91,895,22.756746,1,1,Others
3966,0.098039,0.039216,6.661848,6.661848,65,655,61.365887,1,1,Others
3967,0.1,0.060784,10.325865,10.325865,78,561,115.64444,1,1,Others
3968,0.105882,0.017647,2.997832,2.997832,76,159,27.625378,1,1,Others
3969,0.095425,0.073203,12.435451,12.435451,75,0,195.29184,1,1,Others
3970,0.090196,0.044444,7.550095,7.550095,58,342,185.90263,1,1,Others
3971,0.087843,0.033725,5.729189,5.729189,97,299,127.05865,1,1,Others
3972,0.082353,0.04183,7.105971,7.105971,83,1412,76.97239,1,1,Others
3973,0.084967,0.013072,2.220616,2.220616,84,761,132.74797,1,1,Others
3974,0.095425,0.044444,7.550095,7.550095,77,585,100.417,1,1,Others
3975,0.087255,0.082353,13.989881,13.989881,110,517,159.29732,1,1,Others
3976,0.086275,0.077124,13.101634,13.101634,79,637,26.034012,1,1,Others
3977,0.093137,0.084314,14.322973,14.322973,76,388,47.40989,1,1,Others
3978,0.118954,0.045752,7.772156,7.772156,64,0,28.167099,1,1,Others
3979,0.103268,0.047059,7.994217,7.994217,67,579,52.578495,1,1,Others
3980,0.084314,0.036275,6.16221,6.16221,98,1262,30.075933,1,1,Others
3981,0.103081,0.076751,13.038187,13.038187,110,136,57.646744,1,1,Others
3982,0.089542,0.029412,4.996386,4.996386,75,709,34.135216,1,1,Others
3983,0.083333,0.015686,2.664739,2.664739,66,440,65.72312,1,1,Others
3984,0.081046,0.014379,2.442677,2.442677,84,629,69.47882,1,1,Others
3985,0.088627,0.035294,5.995664,5.995664,85,1014,57.460823,1,1,Others
3986,0.105882,0.015686,2.664739,2.664739,74,345,11.378373,1,1,Others
3987,0.094118,0.043137,7.328032,7.328032,93,2077,20.924097,1,1,Others
3988,0.080392,0.070588,11.991326,11.991326,73,683,60.08971,1,1,Others
3989,0.093137,0.014706,2.498193,2.498193,68,565,81.54506,1,1,Others
3990,0.094118,0.014379,2.442677,2.442677,83,0,28.445932,1,1,Others
3991,0.101961,0.013725,2.331647,2.331647,131,62,24.76762,1,1,Others
3992,0.087255,0.035294,5.995663,5.995663,87,613,36.031517,1,1,Others
3993,0.084314,0.056863,9.659679,9.659679,89,173,122.87216,1,1,Others
3994,0.087582,0.086275,14.656064,14.656064,113,344,9.481977,1,1,Others
3995,0.092157,0.080392,13.656788,13.656788,139,1477,7.366767,1,1,Others
3996,0.081046,0.05098,8.660402,8.660402,103,117,7.849912,1,1,Others
3997,0.092549,0.036078,6.1289,6.1289,83,974,119.01277,1,1,Others
3998,0.107451,0.051765,8.793639,8.793639,99,289,6.331767,1,1,Others
3999,0.106667,0.08549,14.522829,14.522829,109,787,26.289295,1,1,Others
4000,0.101961,0.056863,9.659679,9.659679,114,109,12.663534,1,1,Others
4001,0.117647,0.101961,17.320805,17.320805,40,0,70.66375,1,2,Others
4002,0.096078,0.058824,9.992772,9.992772,73,964,30.149265,1,2,Others
4003,0.084967,0.014379,2.442677,2.442677,79,958,68.663826,1,2,Others
4004,0.101961,0.013725,2.331647,2.331647,86,139,87.23419,1,2,Others
4005,0.115033,0.043137,7.328033,7.328033,83,668,9.389017,1,2,Others
4006,0.121569,0.101961,17.320805,17.320805,84,102,73.23433,1,2,Others
4007,0.103922,0.058824,9.992772,9.992772,68,619,34.13512,1,2,Others
4008,0.082353,0.011765,1.998554,1.998554,73,0,58.211906,1,2,Others
4009,0.090196,0.011765,1.998554,1.998554,65,734,20.860352,1,2,Others
4010,0.085294,0.011765,1.998554,1.998554,92,774,14.246475,1,2,Others
4011,0.092157,0.054902,9.326587,9.326587,63,382,35.913162,1,2,Others
4012,0.086275,0.04183,7.105971,7.105971,74,1277,41.72089,1,2,Others
4013,0.105882,0.015686,2.664739,2.664739,83,666,1.582942,1,2,Others
4014,0.104314,0.054118,9.19335,9.19335,87,802,35.67845,1,2,Others
4015,0.09098,0.03451,5.862426,5.862426,87,743,186.01097,1,2,Others
4016,0.098039,0.011765,1.998554,1.998554,69,0,15.022428,1,2,Others
4017,0.078431,0.011765,1.998554,1.998554,14,922,5.420829,1,2,Others
4018,0.07451,0.011765,1.998554,1.998554,81,1202,24.411633,1,2,Others
4019,0.080392,0.011765,1.998554,1.998554,77,450,17.900557,1,2,Others
4020,0.070588,0.011765,1.998554,1.998554,100,898,93.99449,1,2,Others
4021,0.077124,0.013072,2.220616,2.220616,97,154,9.481977,1,2,Others
4022,0.094118,0.044444,7.550095,7.550095,83,1039,81.5803,1,2,Others
4023,0.100654,0.044444,7.550095,7.550095,118,535,12.096957,1,2,Others
4024,0.11634,0.044444,7.550095,7.550095,74,0,17.900644,1,1,Others
4025,0.09098,0.052549,8.926877,8.926877,74,760,97.5093,1,1,Others
4026,0.09902,0.041176,6.994941,6.994941,89,298,68.27033,1,1,Others
4027,0.098039,0.016667,2.831285,2.831285,91,898,143.20464,1,1,Others
4028,0.078431,0.015686,2.664739,2.664739,91,111,18.595724,1,1,Others
4029,0.092549,0.014118,2.398265,2.398265,58,749,9.120668,1,1,Others
4030,0.095098,0.013725,2.331647,2.331647,89,458,144.10814,1,1,Others
4031,0.104314,0.05098,8.660402,8.660402,81,410,60.298355,1,1,Others
4032,0.123529,0.109804,18.653173,18.653173,55,0,26.689434,1,2,Others
4033,0.090196,0.033725,5.729189,5.729189,80,952,88.54038,1,2,Others
4034,0.096732,0.082353,13.989881,13.989881,52,667,13.274863,1,2,Others
4035,0.084314,0.045098,7.661125,7.661125,66,399,41.720703,1,2,Others
4036,0.09281,0.016993,2.886801,2.886801,82,1515,58.37286,1,2,Others
4037,0.090196,0.015686,2.664739,2.664739,91,1127,1.85948,1,2,Others
4038,0.090196,0.015686,2.664739,2.664739,38,335,13.274769,1,2,Others
4039,0.09281,0.060131,10.214833,10.214833,61,381,111.43918,1,2,Others
4040,0.100654,0.014379,2.442677,2.442677,84,0,5.420829,1,1,Others
4041,0.111373,0.051765,8.793638,8.793638,67,221,16.417368,1,1,Others
4042,0.095425,0.047059,7.994217,7.994217,66,727,89.25957,1,1,Others
4043,0.103922,0.015686,2.664739,2.664739,65,850,33.15045,1,1,Others
4044,0.100654,0.015686,2.664739,2.664739,87,548,31.922817,1,1,Others
4045,0.087255,0.014706,2.498193,2.498193,88,689,32.238914,1,1,Others
4046,0.082353,0.013725,2.331647,2.331647,75,604,71.35662,1,1,Others
4047,0.070588,0.011765,1.998554,1.998554,65,0,53.927597,1,2,Others
4048,0.084967,0.013072,2.220616,2.220616,90,626,22.756746,1,2,Others
4049,0.113725,0.015686,2.664739,2.664739,63,137,34.13512,1,2,Others
4050,0.09281,0.014379,2.442677,2.442677,68,763,5.578625,1,2,Others
4051,0.088889,0.069281,11.769264,11.769264,65,329,170.8802,1,2,Others
4052,0.081046,0.077124,13.101634,13.101634,55,766,39.433876,1,2,Others
4053,0.080392,0.068627,11.658234,11.658234,66,112,36.711056,1,2,Others
4054,0.094118,0.013725,2.331647,2.331647,50,572,87.78747,1,2,Others
4055,0.113725,0.015686,2.664739,2.664739,60,0,94.87295,1,1,Others
4056,0.103922,0.056863,9.659679,9.659679,74,318,9.388924,1,1,Others
4057,0.11634,0.099346,16.87668,16.87668,59,774,7.438475,1,1,Others
4058,0.110588,0.049412,8.393928,8.393928,72,488,71.6024,1,1,Others
4059,0.115294,0.06902,11.724853,11.724853,95,620,22.756746,1,1,Others
4060,0.11634,0.044444,7.550093,7.550093,82,154,29.753342,1,1,Others
4061,0.107843,0.060784,10.325865,10.325865,82,95,14.246475,1,1,Others
4062,0.119608,0.056863,9.659679,9.659679,74,0,33.4723,1,1,Others
4063,0.123922,0.068235,11.591616,11.591616,76,309,20.25861,1,1,Others
4064,0.103268,0.098039,16.65462,16.65462,83,1060,16.095457,1,1,Others
4065,0.108235,0.072157,12.2578,12.2578,92,701,63.225506,1,1,Others
4066,0.091176,0.043137,7.328033,7.328033,72,1016,7.511214,1,1,Others
4067,0.104902,0.036275,6.16221,6.16221,58,405,50.2085,1,1,Others
4068,0.104314,0.06902,11.724852,11.724852,84,116,30.342375,1,1,Others
4069,0.103922,0.013725,2.331647,2.331647,48,0,159.29723,1,2,Others
4070,0.086275,0.013725,2.331647,2.331647,84,496,23.27077,1,2,Others
4071,0.08366,0.014379,2.442677,2.442677,81,1039,54.995422,1,2,Others
4072,0.099346,0.014379,2.442677,2.442677,64,494,26.549538,1,2,Others
4073,0.087843,0.058039,9.859535,9.859535,92,1267,58.934185,1,2,Others
4074,0.087255,0.036275,6.16221,6.16221,94,283,129.51492,1,2,Others
4075,0.082353,0.076471,12.990603,12.990603,84,0,167.82211,1,2,Others
4076,0.09281,0.095425,16.210497,16.210497,95,556,143.20459,1,2,Others
4077,0.099346,0.05098,8.660402,8.660402,63,951,12.891889,1,2,Others
4078,0.085294,0.014706,2.498193,2.498193,74,932,31.612776,1,2,Others
4079,0.080392,0.013725,2.331647,2.331647,82,931,27.893631,1,2,Others
4080,0.09281,0.044444,7.550095,7.550095,78,399,18.778034,1,2,Others
4081,0.084967,0.043137,7.328033,7.328033,84,555,182.41537,1,2,Others
4082,0.094118,0.013072,2.220616,2.220616,65,297,53.099125,1,2,Others
4083,0.09281,0.043137,7.328032,7.328032,66,0,3.192226,1,1,Others
4084,0.09085,0.071895,12.213387,12.213387,79,506,200.01115,1,1,Others
4085,0.087582,0.04183,7.105971,7.105971,108,840,123.265854,1,1,Others
4086,0.095098,0.015686,2.664739,2.664739,92,336,16.417368,1,1,Others
4087,0.088235,0.043137,7.328032,7.328032,103,132,123.93512,1,1,Others
4088,0.099608,0.072941,12.391037,12.391037,82,1281,58.788353,1,1,Others
4089,0.090196,0.07451,12.657512,12.657512,80,384,109.71481,1,1,Others
4090,0.078431,0.04183,7.105971,7.105971,90,864,176.65959,1,1,Others
4091,0.088627,0.014118,2.398265,2.398265,82,278,64.47749,1,1,Others
4092,0.099346,0.016993,2.886801,2.886801,71,387,72.88548,1,1,Others
4093,0.226797,0.283333,4.666666,3.833333,81,0,23.742676,1,1,Others
4094,0.223094,0.292593,4.555555,4.222222,116,319,23.742676,1,1,Others
4095,0.244207,0.345455,5.272728,5.090909,151,42,54.28916,1,1,Others
4096,0.239651,0.32963,5,4.888889,105,119,12.207031,1,1,Others
4097,0.279412,0.35,5.25,5.25,105,187,31.689556,1,1,Others
4098,0.253782,0.333333,5,5,91,411,18.156687,1,1,Others
4099,0.236275,0.3125,5,4.375,99,18,24.535126,1,1,Others
4100,0.204482,0.266667,4.285714,3.714286,88,112,54.3756,1,1,Others
4101,0.208403,0.261905,4,3.857143,87,0,2.918404,1,2,Others
4102,0.19902,0.254167,3.875,3.75,107,127,27.563272,1,2,Others
4103,0.157983,0.209524,3.428571,2.857143,78,240,60.328114,1,2,Others
4104,0.163922,0.226667,3.4,3.4,53,738,38.521645,1,2,Others
4105,0.152157,0.226667,3.4,3.4,58,103,8.824235,1,2,Others
4106,0.169281,0.238889,3.666667,3.5,61,711,29.818218,1,2,Others
4107,0.234804,0.320833,5,4.625,94,185,2.305617,1,2,Others
4108,0.205392,0.279167,4.375,4,100,25,28.580673,1,2,Others
4109,0.259944,0.347619,5.285714,5.142857,99,0,3.990173,1,2,Others
4110,0.206723,0.280952,4.285714,4.142857,87,179,71.01263,1,2,Others
4111,0.226471,0.3125,4.75,4.625,98,77,12.796336,1,2,Others
4112,0.202179,0.27037,4.333334,3.777778,112,382,22.824821,1,2,Others
4113,0.169281,0.238889,3.666667,3.5,65,502,38.757324,1,2,Others
4114,0.233053,0.3,4.714286,4.285714,77,183,4.72766,1,2,Others
4115,0.239216,0.329167,5,4.875,100,100,84.99497,1,2,Others
4116,0.181863,0.245833,3.875,3.5,87,129,53.670246,1,2,Others
4117,0.198039,0.266667,4.166666,3.833333,107,0,10.306981,1,1,Others
4118,0.202801,0.3,4.571429,4.428571,105,379,47.884068,1,1,Others
4119,0.142745,0.206667,3.4,2.8,64,10,67.55796,1,1,Others
4120,0.192157,0.252381,3.857143,3.714286,98,44,55.799248,1,1,Others
4121,0.240523,0.325926,5,4.777778,123,1213,44.564644,1,1,Others
4122,0.197386,0.288889,4.5,4.166666,80,103,21.120396,1,1,Others
4123,0.244118,0.341667,5.25,5,94,191,71.22136,1,1,Others
4124,0.232353,0.308333,4.75,4.5,35,184,26.635489,1,1,Others
4125,0.204575,0.261111,4,3.833333,74,0,58.47017,1,1,Others
4126,0.210784,0.279167,4.25,4.125,106,119,121.637115,1,1,Others
4127,0.230812,0.309524,4.714286,4.571429,79,206,64.94268,1,1,Others
4128,0.235686,0.31,4.8,4.5,134,49,84.14555,1,1,Others
4129,0.160784,0.204167,3.25,2.875,91,50,44.864685,1,1,Others
4130,0.150327,0.211111,3.5,2.833333,64,87,49.610138,1,1,Others
4131,0.141961,0.2,3,3,43,549,63.458782,1,1,Others
4132,0.233551,0.32963,5,4.888889,109,84,19.63699,1,1,Others
4133,0.221176,0.306667,4.6,4.6,43,192,16.664991,1,1,Others
4134,0.262255,0.35,5.25,5.25,103,138,19.415848,1,1,Others
4135,0.254902,0.346667,5.4,5,72,0,23.634169,1,1,Others
4136,0.193464,0.259259,4.111111,3.666667,102,233,24.650702,1,1,Others
4137,0.245938,0.338095,5.142857,5,97,127,75.62014,1,1,Others
4138,0.165196,0.233333,3.625,3.375,91,211,4.200182,1,1,Others
4139,0.172549,0.2375,3.75,3.375,94,140,44.44689,1,1,Others
4140,0.156863,0.209524,3.571429,2.714286,73,383,51.28926,1,1,Others
4141,0.220588,0.277778,4.25,4.083334,137,0,29.172497,1,2,Others
4142,0.214118,0.28,4.2,4.2,66,193,58.558147,1,2,Others
4143,0.183529,0.24,3.6,3.6,68,499,0.898997,1,2,Others
4144,0.211765,0.272222,4.333334,3.833333,99,402,3.017137,1,2,Others
4145,0.248366,0.333333,5.166666,4.833334,59,503,14.209282,1,2,Others
4146,0.183193,0.22381,3.714286,3,73,9,15.122263,1,2,Others
4147,0.184804,0.245833,4.125,3.25,101,67,38.79547,1,2,Others
4148,0.242017,0.314286,4.857143,4.571429,99,0,60.464893,1,1,Others
4149,0.185994,0.242857,3.857143,3.428571,92,226,27.344648,1,1,Others
4150,0.19888,0.280952,4.285714,4.142857,73,102,13.679777,1,1,Others
4151,0.25451,0.333333,5.1,4.9,119,250,58.33383,1,1,Others
4152,0.193627,0.254167,3.875,3.75,106,570,36.701706,1,1,Others
4153,0.215686,0.285714,4.285714,4.285714,124,26,9.993807,1,1,Others
4154,0.205042,0.295238,4.428571,4.428571,99,67,34.231388,1,1,Others
4155,0.207843,0.279167,4.5,3.875,108,111,44.29245,1,1,Others
4156,0.182353,0.266667,4,4,15,0,8.83232,1,2,Others
4157,0.193277,0.266667,4,4,102,201,3.914521,1,2,Others
4158,0.156863,0.219048,3.571429,3,73,184,75.778404,1,2,Others
4159,0.179832,0.257143,4.142857,3.571429,80,932,39.58674,1,2,Others
4160,0.173203,0.222222,3.666667,3,66,179,4.092485,1,2,Others
4161,0.203922,0.271429,4.428571,3.714286,83,541,11.276691,1,2,Others
4162,0.206373,0.2875,4.5,4.125,99,285,37.253807,1,2,Others
4163,0.169935,0.238889,3.833333,3.333333,91,34,47.587246,1,2,Others
4164,0.252661,0.333333,5.285714,4.714286,76,0,29.671171,1,1,Others
4165,0.241394,0.322222,5,4.666666,126,52,76.04399,1,1,Others
4166,0.211765,0.290476,4.428571,4.285714,75,49,20.789814,1,1,Others
4167,0.228571,0.295238,4.571429,4.285714,95,406,12.977665,1,1,Others
4168,0.18366,0.238889,3.666667,3.5,63,36,22.432983,1,1,Others
4169,0.155294,0.213333,3.6,2.8,65,512,28.971182,1,1,Others
4170,0.165266,0.242857,3.714286,3.571429,81,112,27.333578,1,1,Others
4171,0.129412,0.18,3,2.4,59,0,10.072012,1,2,Others
4172,0.172059,0.233333,3.75,3.25,98,88,8.478801,1,2,Others
4173,0.1878,0.248148,3.888889,3.555556,97,326,44.68408,1,2,Others
4174,0.186765,0.245833,3.75,3.625,99,86,15.84936,1,2,Others
4175,0.250109,0.32963,5,4.888889,108,811,2.352723,1,2,Others
4176,0.250196,0.333333,5,5,128,122,19.799746,1,2,Others
4177,0.210084,0.276191,4.428571,3.857143,77,13,13.50116,1,2,Others
4178,0.154248,0.233333,3.666667,3.333333,19,180,134.26239,1,2,Others
4179,0.273203,0.366667,5.5,5.5,89,0,63.77917,1,2,Others
4180,0.218627,0.3,4.75,4.25,97,179,15.447062,1,2,Others
4181,0.137255,0.226667,3.4,3.4,72,120,6.571751,1,2,Others
4182,0.163585,0.22381,3.714286,3,72,86,30.523937,1,2,Others
4183,0.227941,0.304167,4.75,4.375,96,739,2.515777,1,2,Others
4184,0.227015,0.3,4.666666,4.333334,107,61,22.666805,1,2,Others
4185,0.191721,0.255556,4.111111,3.555556,112,547,28.40229,1,2,Others
4186,0.233115,0.318519,5,4.555555,113,95,105.68674,1,2,Others
4187,0.234641,0.316667,4.833334,4.666666,100,0,41.95013,1,1,Others
4188,0.205882,0.275,4.375,3.875,115,913,75.31866,1,1,Others
4189,0.209586,0.274074,4.333334,3.888889,118,233,30.47911,1,1,Others
4190,0.168301,0.222222,3.5,3.166667,155,295,4.695818,1,1,Others
4191,0.17535,0.247619,3.857143,3.571429,89,1139,27.734737,1,1,Others
4192,0.164706,0.222222,3.666667,3,109,32,60.553234,1,1,Others
4193,0.178431,0.266667,4.166666,3.833333,67,742,86.40403,1,1,Others
4194,0.209524,0.283333,4.428571,4.071429,180,29,2.966687,1,1,Others
4195,0.128431,0.216667,3.25,3.25,39,1212,79.29131,1,1,Others
4196,0.19888,0.276191,4.285714,4,88,173,22.675442,1,1,Others
4197,0.179739,0.2,3,3,80,0,18.811907,1,1,Others
4198,0.238095,0.309524,4.714286,4.571429,88,739,38.169483,1,1,Others
4199,0.24488,0.314815,4.777778,4.666666,117,358,6.136854,1,1,Others
4200,0.193137,0.25,3.75,3.75,38,191,46.089172,1,1,Others
4201,0.244118,0.3125,4.875,4.5,108,732,59.856754,1,1,Others
4202,0.130532,0.190476,3,2.714286,75,93,29.562246,1,1,Others
4203,0.192157,0.266667,4.125,3.875,104,20,1.50921,1,1,Others
4204,0.185434,0.257143,4.142857,3.571429,88,529,8.580525,1,1,Others
4205,0.194398,0.280952,4.428571,4,83,126,103.64017,1,1,Others
4206,0.22409,0.314286,5,4.428571,79,21,103.97919,1,1,Others
4207,0.244818,0.319048,4.857143,4.714286,93,0,92.92732,1,1,Others
4208,0.171242,0.227778,3.5,3.333333,71,329,65.66612,1,1,Others
4209,0.194771,0.251852,3.777778,3.777778,112,2075,25.096691,1,1,Others
4210,0.188235,0.25,3.833333,3.666667,88,214,27.499058,1,1,Others
4211,0.233333,0.291667,4.5,4.25,99,93,15.109164,1,1,Others
4212,0.220098,0.295833,4.5,4.375,101,249,51.987423,1,1,Others
4213,0.203268,0.288889,4.333334,4.333334,66,25,6.47623,1,1,Others
4214,0.225882,0.32,4.8,4.8,52,183,39.51582,1,1,Others
4215,0.198319,0.257143,3.857143,3.857143,91,0,34.606678,1,1,Others
4216,0.180392,0.25,3.833333,3.666667,63,185,53.92849,1,1,Others
4217,0.170098,0.241667,3.875,3.375,90,224,80.74742,1,1,Others
4218,0.20905,0.279487,4.461538,3.923077,161,230,19.417109,1,1,Others
4219,0.230065,0.303704,4.555555,4.555555,108,302,8.978526,1,1,Others
4220,0.223529,0.3,4.777778,4.222222,114,35,110.76103,1,1,Others
4221,0.212255,0.291667,4.5,4.25,92,26,49.520638,1,1,Others
4222,0.176471,0.241667,3.75,3.5,32,191,102.13216,1,1,Others
4223,0.19281,0.25,3.833333,3.666667,64,122,24.861393,1,1,Others
4224,0.216993,0.305556,4.666666,4.5,85,0,28.03444,1,1,Others
4225,0.201471,0.279167,4.25,4.125,100,260,43.72419,1,1,Others
4226,0.195009,0.245455,3.818182,3.545454,139,545,95.29492,1,1,Others
4227,0.195588,0.279167,4.25,4.125,98,118,14.10607,1,1,Others
4228,0.171569,0.258333,4,3.75,32,193,78.32264,1,1,Others
4229,0.259608,0.346667,5.2,5.2,137,282,13.887939,1,1,Others
4230,0.155294,0.22,3.6,3,54,1032,1.080622,1,1,Others
4231,0.202241,0.266667,4.285714,3.714286,85,355,0.614264,1,1,Others
4232,0.159804,0.208333,3.375,2.875,91,254,2.84976,1,1,Others
4233,0.188889,0.272222,4.166666,4,61,197,67.08579,1,1,Others
4234,0.245098,0.325,5,4.75,88,96,30.840857,1,1,Others
4235,0.209804,0.277778,4.5,3.833333,75,0,2.295176,1,2,Others
4236,0.216994,0.288889,4.444445,4.222222,114,989,18.010971,1,2,Others
4237,0.205602,0.285714,4.285714,4.285714,69,299,6.136854,1,2,Others
4238,0.208333,0.270833,4.375,3.75,97,1105,14.138058,1,2,Others
4239,0.195518,0.285714,4.285714,4.285714,66,233,14.544335,1,2,Others
4240,0.164706,0.233333,3.666667,3.333333,75,711,12.874963,1,2,Others
4241,0.164052,0.222222,3.5,3.166667,59,358,19.950867,1,2,Others
4242,0.247059,0.338095,5.142857,5,76,191,85.96365,1,2,Others
4243,0.251541,0.338095,5.142857,5,100,0,12.167007,1,1,Others
4244,0.179608,0.24,3.9,3.3,132,60,29.48225,1,1,Others
4245,0.164706,0.238889,3.666667,3.5,76,233,22.116192,1,1,Others
4246,0.19944,0.280952,4.285714,4.142857,84,1067,28.546976,1,1,Others
4247,0.226144,0.3,4.5,4.5,70,247,20.893444,1,1,Others
4248,0.188235,0.255556,3.833333,3.833333,62,106,11.97185,1,1,Others
4249,0.218301,0.294444,4.5,4.333334,87,363,11.971097,1,1,Others
4250,0.203922,0.266667,4.333334,3.666667,75,27,19.489635,1,1,Others
4251,0.256863,0.355556,5.333334,5.333334,88,0,135.56021,1,1,Others
4252,0.22549,0.316667,4.75,4.75,111,198,26.034752,1,1,Others
4253,0.192941,0.293333,4.4,4.4,55,186,20.695057,1,1,Others
4254,0.165359,0.222222,3.5,3.166667,65,754,24.546133,1,1,Others
4255,0.247549,0.333333,5.125,4.875,103,1081,32.462425,1,1,Others
4256,0.202801,0.252381,3.857143,3.714286,91,27,85.06188,1,1,Others
4257,0.184874,0.257143,4,3.714286,86,1250,28.801342,1,1,Others
4258,0.190476,0.266667,4.142857,3.857143,64,195,24.143509,1,1,Others
4259,0.145098,0.188889,2.833333,2.833333,72,354,18.660603,1,1,Others
4260,0.194398,0.257143,3.857143,3.857143,74,887,56.722763,1,1,Others
4261,0.127059,0.173333,3,2.2,42,517,40.23067,1,1,Others
4262,0.15083,0.202564,3.230769,2.846154,140,294,28.303762,1,1,Others
4263,0.233333,0.305556,4.666666,4.5,70,0,108.242516,1,2,Others
4264,0.168627,0.205556,3.166667,3,67,344,11.48627,1,2,Others
4265,0.17451,0.211111,3.333333,3,81,86,6.281786,1,2,Others
4266,0.189356,0.247619,3.785714,3.642857,186,357,6.870436,1,2,Others
4267,0.204902,0.2875,4.375,4.25,82,384,59.75469,1,2,Others
4268,0.218487,0.295238,4.571429,4.285714,82,86,22.723957,1,2,Others
4269,0.201471,0.279167,4.25,4.125,88,113,11.871338,1,2,Others
4270,0.254902,0.322222,4.833334,4.833334,88,0,41.602104,1,2,Others
4271,0.196569,0.270833,4.375,3.75,105,186,7.942124,1,2,Others
4272,0.214706,0.2875,4.375,4.25,83,202,29.776436,1,2,Others
4273,0.173039,0.225,3.875,2.875,81,387,59.468666,1,2,Others
4274,0.193137,0.2625,4.25,3.625,90,228,15.492159,1,2,Others
4275,0.215126,0.290476,4.428571,4.285714,89,562,22.49619,1,2,Others
4276,0.186555,0.252381,3.857143,3.714286,86,131,12.663534,1,2,Others
